cust_id,reply_id,customer_text,brand_reply,created_at
9162,matched_prev,"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡",Let's see how we can help over Twitter. Is iOS 11.1 the version installed and have you tried any steps? Which app is it?,Wed Nov 01 00:09:50 +0000 2017
9169,9171,iOS11.1 consumes battery pretty fast....,"Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",Wed Nov 01 00:29:26 +0000 2017
9170,matched_prev,11.1にあげたらTwitter少し見てるだけだし低電力モードなのに20パーへったぞ。デバイス本体ごと取り換えて数ヶ月だし今回のアプデはミスだな。バッテリー消費悪化してる。,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Nov 01 00:05:04 +0000 2017
9174,matched_prev,"Bienvenida sea la multi tarea al 3D touch en iphone, gracias #newupdate",We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 00:03:39 +0000 2017
9176,matched_prev,the new update is making my phone so funky. Check out the emoji and the letter I. Is there a fix? https://t.co/9EpjZmt5ZC,We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Wed Nov 01 00:03:28 +0000 2017
9178,matched_prev,what’s up with typing the letter I ... it wants to be an A and a box with a question mark,We'd like to help. We received your DM and will continue there. https://t.co/GDrqU22YpT,Tue Oct 31 23:58:23 +0000 2017
9180,matched_prev,"I bought an iTunes gift card worth £15 a week ago, and the email still hasn’t come into my inbox to tell me the code. Helpppp",We're here for you. You'll need to contact our iTunes Store group for help with iTunes codes: https://t.co/SDIe7UiyJN,Tue Oct 31 23:59:34 +0000 2017
9182,matched_prev,"Okay, I updated my phone the newest version",Thank you for the update. DM us here to continue: https://t.co/GDrqU22YpT,Tue Oct 31 23:39:31 +0000 2017
9184,matched_prev,I have 11.0.3,"The first step we want to take is to back it up, then update it to iOS 11.1 to rule that out: https://t.co/80YRnjDFDk",Tue Oct 31 21:19:49 +0000 2017
9187,matched_prev,hey apple ! What is going on with the iPhones ?? Every time I type the letter “I” I get a symbol. Which you see right now!,Let's team up and get the exclamation point working right. Which model do you have? Is iOS 11.1 installed?,Tue Oct 31 21:04:36 +0000 2017
9189,9191,"My screen is lagging, my apps are all glitching, your new screen updates are slowing my processsing speed down. Y’all are killin me fr yo","Is this happening only with certain applications? Meet up with us in a DM, we'll continue there. https://t.co/GDrqU22YpT",Wed Nov 01 00:18:31 +0000 2017
9193,matched_prev,Ayo fix this whole question mark box ting dem shits annoying.,"Hi, can you tell us more about this in a DM? We'll look into this together from there. https://t.co/GDrqU22YpT",Tue Oct 31 23:53:58 +0000 2017
9195,matched_prev,I bought an iPhone 8 with AppleCare+. Wanting to return the iPhone 8. What happens with the AppleCare+?,Thanks for contacting us. We'd like to gather some info to help out. Let's meet in DM. https://t.co/GDrqU22YpT,Tue Oct 31 23:50:33 +0000 2017
9197,9199,But would it work with another phone brand?Like LG galaxy phones?,"Currently, only iPhones with iOS 10 or later are supported.",Wed Nov 01 00:17:00 +0000 2017
9198,matched_prev,Does the person you send it too also have to have a iPhone to see this?I see it on my phone.,Great question. They must have a device with iOS 10 or later. Here's some more information: https://t.co/GCtGkHihKu,Tue Oct 31 23:48:14 +0000 2017
9304,matched_prev,why are my I ‘s changing into I ?!!!!!,Interesting. Let's look into this. Which iOS version is showing in Settings > General > About?,Tue Oct 31 23:49:57 +0000 2017
9829,9832,started before downloading 11.1 (was never able to download 11.0.3). hasn't gotten better since update,Let's continue within DM here: https://t.co/GDrqU22YpT,Wed Nov 01 00:38:24 +0000 2017
9835,matched_prev,Dear why is my letter I not working by itself in email or text? When I type the letter “I” the attached happens. https://t.co/2qZ7Tjx5cF,We're here to help. Which version of iOS do you have installed on your device? You'd see this in Settings > General > About.,Wed Nov 01 00:12:00 +0000 2017
9838,matched_prev,updating xcode via appstore. 7-min remaining 6-hr ago. 1-min rem for over an hour. Why? My net bandwidth is good.,We'd like to help any way we can. Are other apps able to be downloaded on your device? Which model is it and which OS version?,Wed Nov 01 00:13:17 +0000 2017
9840,matched_prev,"mi iPhone no se puede conectar a la red wifi privadas pero si a las free, que hago 😢",We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 00:08:50 +0000 2017
9842,9844,I said the battery is dying too fast. Is that because of the new iOS 11.0.3? I’m pretty worried about it 😕 I can’t trust my phone anymore,We're here to help. Let's update your device to iOS 11.1 and test to see if the issue persists: https://t.co/80YRnjDFDk,Wed Nov 01 00:38:53 +0000 2017
9843,matched_prev,FOCO AQUI Q Q TÁ ACONTECENDO ~ iOS 11 guloso https://t.co/Eonz2w9xPi,"Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Wed Nov 01 00:12:15 +0000 2017
9847,9849,iMessage & snapchat,Thanks for letting us know. Send us a DM and we'll do everything we can to get your keyboard back on track. https://t.co/GDrqU22YpT,Wed Nov 01 00:27:27 +0000 2017
9848,matched_prev,hey my i on my keyboard isn't working and i just updated my phone to the latest IOS,Thank you for reaching out. May we ask which apps you're seeing the keyboard issue with?,Wed Nov 01 00:09:52 +0000 2017
10669,10672,"/2...2 docs did open, duplicated themselves, now none open after I closed them.",Please send us a DM and we will go from there. https://t.co/GDrqU22YpT,Wed Nov 01 01:46:00 +0000 2017
10671,matched_prev,"So, since updating the latest iOS, Pages no longer lets me open any docs, all show, just don’t open. Suggestions? Anyone?","Can you confirm what version of iOS you updated to? Also, have you tried restarting your device?",Wed Nov 01 00:35:56 +0000 2017
10674,matched_prev,"after I upgraded my iPhone to iOS 11.0.3, the back camera and the flash stopped working. Could you do something?","Hi, we'll be happy to help. To start, let's give the troubleshooting steps in this article a try: https://t.co/r1DRfaFLIU",Wed Nov 01 00:32:56 +0000 2017
10679,matched_prev,Depois da ultima atualizado do IOS a bateria do IPhone 6 tá durando quase nada,"Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Wed Nov 01 00:28:59 +0000 2017
10683,matched_prev,Baje la App de la cual es gratuita y me llego un cargo de $18.11 Pesos ¿cuál es el motivo?,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 00:30:30 +0000 2017
10685,matched_prev,I figured it out thanks 🤘🏽,Awesome! It's our pleasure. Feel free to reach out anytime a question comes up.,Wed Nov 01 00:14:00 +0000 2017
10689,matched_prev,updated to iOS 11.1 and there's so many glitches and bugs I found inside the update,We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Wed Nov 01 00:27:58 +0000 2017
10691,matched_prev,Downloaded new software update and my iPhone 6S in perfect condition magically became inoperably glitchy. What a coincidence,We want you to have a smooth experience with our updates. What exactly is happening with your iPhone?,Wed Nov 01 00:31:01 +0000 2017
10693,10695,Well it is now 11 days after and still no sign of it,Thanks for letting us know. Please send us a DM with the current country you're in. https://t.co/GDrqU22YpT,Sun Nov 12 19:40:00 +0000 2017
10694,matched_prev,why do I not have my October challenge ring after competition? 😡😡,"If you complete an achievement, but don't earn the award, you will earn the award within 9 days of completing the challenge.",Wed Nov 01 00:05:37 +0000 2017
11092,matched_prev,Well it froze as I was ordering a pizza so I had to. And now it’s already to 49%,We'd like to offer our help. Please shoot us a DM and we'll explore the battery challenge. https://t.co/GDrqU22YpT,Wed Nov 01 00:49:31 +0000 2017
11100,11103,"It’s only done it with Apple Music and Apple Podcast, regardless if saved to phone or streaming",We want to help further! What model of iOS device are you using? Do you have the most recent version of iOS 11.1 downloaded?,Wed Nov 01 02:21:28 +0000 2017
11104,11105,iPhone 7 and yes the software is up to date,We'd like to investigate with you. Send us a DM and we can troubleshoot more from there. https://t.co/GDrqU22YpT,Wed Nov 01 02:34:31 +0000 2017
11101,matched_prev,"music and podcast “skip” around like a CD, then distorts and clears up in few seconds, only happens after iOS 11","We're here to help. Did this happen after a specific update, or just recently? Thanks!",Wed Nov 01 00:49:38 +0000 2017
11107,matched_prev,. . haven’t been able to type I since the new update https://t.co/BtR51UmAzb,We certainly want you to be able to type. Have you tried restarting the device since this has happened?,Wed Nov 01 00:50:59 +0000 2017
11110,11112,The whole phone will just crash or freeze for over a minute. It be spazzing out too like it has a ghost in it or something.,Thanks. We'll help get to the bottom of this together. What version of iOS are you currently running?,Wed Nov 01 01:15:00 +0000 2017
11118,matched_prev,"my watch has been saying I’ve been averaging 57 minutes, now today it’s 52, I checked and did the math it’s 57... what the??? https://t.co/kQWakgjXJ5",We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Wed Nov 01 00:46:14 +0000 2017
11120,matched_prev,"6 plus, idk what iOS version.. and it was the rear facing camera",We'd like to gather more information. Let's meet in DM. https://t.co/GDrqU22YpT,Wed Nov 01 00:43:11 +0000 2017
11122,matched_prev,would love to know why my pictures look like this when I take a picture 😡 https://t.co/yVpQKCBzFu,We would love to help you with this! Is this the front or rear facing camera? Which device and iOS version?,Fri Oct 27 19:23:27 +0000 2017
11129,matched_prev,lucky I was home and next to this when it randomly started to smoke. Unplugged before disaster!! What the hell? https://t.co/k42Ei9OXuG,We want to look into this with you. DM us and let us know what model of computer you use this cord with. https://t.co/GDrqU22YpT,Wed Nov 01 00:34:17 +0000 2017
11133,11135,I received an error message. And another when I tried to set it up again in settings,"Let's give the steps in this article a try, and keep us posted on the results please: https://t.co/xqiXha6yeB",Wed Nov 01 01:06:00 +0000 2017
11136,11137,Tried the steps. Still receiving an error message. Just updated to iOS 11.1 and got the message when my phone restarted,"Alright, let's continue working on this via DM. Tell us what country you're currently in. https://t.co/GDrqU22YpT",Wed Nov 01 12:34:00 +0000 2017
11134,matched_prev,My Touch ID failed when I restarted my phone. Now it’s not working at all,"Did you receive an error message, or were you just prompted to enter in the passcode for your iOS device after the restart?",Wed Nov 01 00:36:48 +0000 2017
11139,matched_prev,I get prompted for a system administrator password on a MBP MacOS but there is no system administrator account I’m aware of!! https://t.co/M1DbEkDzaS,Let's take a closer look together. Which macOS version is installed currently? Where does this screen come up on your Mac?,Wed Nov 01 00:39:33 +0000 2017
11628,matched_prev,I've been trying to update to the newest iOS for some time. It never fully processes. Verification doesn't go through. Help.,"We're here to help. After backing up your device, let's try updating your device through iTunes: https://t.co/80YRnjDFDk",Wed Nov 01 01:05:17 +0000 2017
11633,matched_prev,Since I updated my iPhone I can’t download apps now. Thanks 🙄🙄🙄,Are you on the latest iOS 11.1 version?,Wed Nov 01 01:01:00 +0000 2017
